open-hermes	I want to resubmit my dataset, How can I do it? 	11956	Answer: Click the Resubmission button presented at bottom of the screen.
open-hermes	How to upload mzTab file as a Complete submission? 	20854	To upload an mzTab file as a Complete submission, follow these steps:\n        \n        1. Go to the Proteomics Standards Initiative (PSI) website (<https://psi-ms.org/>).\n        2. Click on the "Tools" tab in the top menu.\n        3. Click on the "mzTab" sub-tab.\n        4. Scroll down until you find the "mzTab Submission Tool" section.\n        5. Click on the "Download" button to download the mzTab Submission Tool.\n        6. Install and run the tool.\n        7. In the tool, click on the "Add new submission" button.\n        8. In the drop-down menu, select "mzTab file" as the input file format.\n        9. Click on the "Browse" button and select the mzTab file that you want to upload.\n        10. Fill in the required metadata for the submission.\n        11. Click on the "Save" button to save the metadata.\n        12. Click on the "Check before submission" button to verify that all necessary files are included in the submission.\n        13. Save the submission.px file by clicking on the "Export summary" button.\n        14. Click on the "File Upload" button to upload the files to PRIDE.\n        15. Once the upload is finished, an e-mail will be sent to you to confirm that the files have been uploaded successfully and that they are waiting to be validated.
open-hermes	Can I add pubmed id after I publish the dataset?	4818	Yes, you can ask PRIDE support (pride-support@ebi.ac.uk)
open-hermes	How can I change the submitter’s details and contact?	6829	Login to your PRIDE web account and go to profile and select your private dataset. On the right-hand corner of the screen, you can see the âTransfer Ownershipâ tab. You can provide the details there. Note: New submitterâs email must be registered with PRIDE.
open-hermes	How to search PRIDE?	6118	To search PRIDE, users can perform a basic search with no search terms to browse all PRIDE Archive results. Filtering and sorting mechanisms apply to this search.
open-hermes	Are all datasets submitted to PRIDE, private? 	6459	No, all datasets submitted to PRIDE are not private by default.
open-hermes	What is the SDRF, and what metadata it contains?	24541	The SDRF (Sample and Data Relationship Format) is a tab-delimited text format that describes the relationship between samples and data files in a proteomics experiment. It contains metadata related to the project, sample and data file information, and the instrument and result files. The SDRF aims to store the relation between the samples analyzed in the experiment and the corresponding instrument files, including information about the sample and how the data was acquired and processed.
open-hermes	Can I submit metabolomics data to PRIDE? 	2933	No, you cannot submit metabolomics data to PRIDE as it only accepts proteomics mass spectrometry data.
open-hermes	Is the accession for PRIDE unique? 	7423	[INST]Yes, the accessions for PRIDE are unique. [/INST]
open-hermes	What is the relation between MassIVE and PRIDE database	12727	The MassIVE database, which was launched in 2013 and decommissioned in 2020, was a proteomics data repository similar to the PRIDE database. Both databases were designed to store mass spectrometry proteomics data. However, the main difference between the two was that MassIVE was a private repository, meaning access to the data deposited there required explicit approval from the data depositor. On the other hand, PRIDE was and remains a public repository, meaning anyone can access its data without the need for permission from the depositor. In 2019, PRIDE absorbed MassIVE and became the Assistance\nThe relation between MassIVE and PRIDE Database is that MassIVE was a similar proteomics data repository to PRIDE, but it was private whereas PRIDE is public. MassIVE was decommissioned in 2020 and its data was absorbed by PRIDE.
open-hermes	I do not have pubmedid/doi for publication, how to publish my dataset?	4901	You can ask PRIDE support (pride-support@ebi.ac.uk)
open-hermes	How long does it usually take for file validation when uploading files?	6372	5 working days
open-hermes	I inadvertently entered the wrong species during the data submission using the PRIDE Submission Tool. How can I change that?	9124	You can change the wrong species during the data submission using the PRIDE Submission Tool by following these steps:\n1. Access the PRIDE Submission Tool from the PRIDE website. \n2. Select the option to resubmit the dataset. \n3. Make the necessary modifications to the species in the resubmission process. \n4. Follow the prompts to complete the resubmission and save the changes. \nBy doing this, you can change the wrong species entered during the initial submission.
open-hermes	How to provide the reviewer account to others to access the private dataset files before publication? 	4719	You can provide the reviewer account to others to access the private dataset files before publication, by including the reviewer account details in your letter to the editor or in the actual manuscript which can then be used during the review process.
open-hermes	Can I delete my project after publication?	4176	No
open-hermes	Can I see which submissions I made in the past	9090	1. Yes, you can see your past submissions by logging in to your PRIDE account and going to "My Submissions" tab where you can view all your previous submissions.\n        2. No, you cannot see your past submissions without an account. You will need to create an account and log in to view your past submissions.
Mixtral	How can I make my private PRIDE dataset public?	10999	1. Log in to your PRIDE web account.\n        2. Go to your private dataset and select the 'Publish' tab.\n        3. Provide the necessary details, including PubmedID or DOI if available.\n        4. Submit the request to make the dataset public.\n        5. If the PubmedID/DOI doesn't exist or it's a preprint, leave those fields blank.\n        6. Save the changes.\n        Note: Exceptions to the public release policy may be granted on a case-by-case basis for up to 6-months. Contact PRIDE support for more information.
Mixtral	What is the difference between Complete and Partial submission?	12190	In a Complete submission, all necessary files for the analysis are included, while in a Partial submission, only some of the files are submitted. The Complete submission is the final step before the actual file upload process, where you double-check all included files before continuing. In contrast, a Partial submission allows you to upload only a subset of the files and may be used for preliminary analysis or to test the submission process.
Mixtral	I want to resubmit my dataset, How can I do it? 	15247	1. Enable resubmission by checking the box.\n        2. Click "Load private datasets" and select the dataset to be updated from the drop-down list.\n        3. Proceed to the next screen. (Optional) Provide additional metadata, such as PubMed ID, association with umbrella projects, re-analysis using earlier publicly available datasets, or other related "omics" datasets.\n\nFollow the PRIDE Submission Tool's wizard steps for resubmission.
Mixtral	How to upload mzTab file as a Complete submission? 	14743	1. Click the "Annotate" button for each 'RESULT' file.\n        2. Provide Mandatory metadata: Species, Tissue, Instrument information using CV terms from a drop-down menu.\n        3. Optionally, provide information about cell type, disease, and quantification method.\n        4. Save the submission.px file by clicking on the "Export summary" button.\n        5. Check all necessary files are included in the submission summary.\n        6. Upload the files to PRIDE using the Submission Tool. By default, it uses the faster Aspera upload transfer protocol, but it can also use FTP if there are issues with Aspera.\n        7. Receive a confirmation email with a temporary submission reference.\n      \nThe metadata annotation that is not available from the drop-down list menu should be searched for using the OLS panel.
Mixtral	Can I add pubmed id after I publish the dataset?	9179	No, you cannot add a PubMed ID after publishing your dataset in PRIDE. It is recommended to provide the PubMed ID during the submission process. If the PubMed ID doesn't exist or it's a preprint, it's better to leave that field blank. \n         However, you can contact PRIDE support (pride-support@ebi.ac.uk) if there is already a published article associated with your dataset and you want to add the PubMed ID after the submission. They may be able to help you in such cases.
Mixtral	How can I change the submitter’s details and contact?	7536	1. Log into your PRIDE web account.\n        2. Go to your private dataset and click on the 'Profile' tab.\n        3. Select the 'Transfer Ownership' tab on the right-hand corner of the screen.\n        4. Provide the new submitter's details there.\n        Note: The new submitter's email must be registered with PRIDE.
Mixtral	How to search PRIDE?	9546	1. To browse all PRIDE Archive projects, perform a basic search with no search terms.\n        2. Filter and sort mechanisms apply.\n        3. Access the PRIDE Archive webpage at http://www.ebi.ac.uk/pride/archive.\n        4. Registered submitters use their personal accounts or reviewer accounts to access and download individual datasets.\n        5. Every submitted dataset has a separate reviewer account generated.\n        6. Search for datasets using PRIDE Archive and PX identifiers.\n        7. Citation information for PRIDE Resources is available.
Mixtral	Are all datasets submitted to PRIDE, private? 	14891	All datasets submitted to PRIDE are private by default, but they can be made publicly accessible upon request once the corresponding publication is accepted. Submitters can also modify private datasets before they are released to the public. Private datasets can remain private for up to 2 years after being submitted, after which they must be released to the public or the submitter must provide a new release date. Datasets that have been released to the public should generally not be modified, but exceptions may be made in exceptional circumstances. Submitters can remove public datasets only in very exceptional circumstances, such as when the dataset is incorrect, obtained without permission, or associated with a formally retracted publication. By default, PRIDE does not encourage the public release of datasets in pre-print manuscripts until the final publication is accepted, due to potential modifications during the review process and PRIDE's lack of capacity to manage multiple versions of a dataset. PRIDE cannot support datasets that contain sensitive human data that cannot be made publicly available without further restrictions. Once a dataset is made public
Mixtral	What is the SDRF, and what metadata it contains?	16400	The SDRF (Sample and Data Relationship Format) is a tab-delimited text format that describes the relationship between samples and data files in proteomics experiments. It includes metadata about samples and their corresponding instrument files. The metadata in SDRF includes information such as sample identifiers, data file paths, and instrument settings. It is compatible with MAGE-TAB and can be embedded into mzTab metadata files.
Mixtral	Can I submit metabolomics data to PRIDE? 	8372	Metabolomics data is not the primary focus of PRIDE, as it is a database specifically designed for proteomics data. However, it is still possible to submit metabolomics data to PRIDE as a partial submission if the identification results cannot be provided in the required PSI open standard formats, or if they come from experimental approaches where no open standard has been implemented. The submitted files would then be made available to download, but PRIDE would not be able to parse, integrate, or visualize the data.
Mixtral	Is the accession for PRIDE unique? 	5364	Yes, PRIDE accession numbers are unique identifiers for datasets in the PRIDE archive.
Mixtral	What is the relation between MassIVE and PRIDE database	8570	MassIVE and PRIDE are both members of the ProteomeXchange (PX) consortium and provide repositories for mass spectrometry proteomics data. MassIVE focuses on the submission and archiving of unprocessed mass spectrometry data, while PRIDE archives processed protein and peptide identifications and quantitation results. Both databases aim to ensure data uniformity by adhering to common file formats and providing tools for data submission and access.
Mixtral	I do not have pubmedid/doi for publication, how to publish my dataset?	10812	1. Log in to your PRIDE account and go to your private dataset.\n        2. Click on the 'Publish' tab and fill in any relevant information without a PubmedID or DOI.\n        3. Submit the request.\n        4. If the dataset is not yet published, you can contact PRIDE support (pride-support@ebi.ac.uk) for assistance.\n        5. After publication, you can provide the PubmedID or DOI if it becomes available.\n\nIf your dataset is not yet accepted for publication by a journal, you may not need to provide a PubmedID or DOI when making it public. However, it's still a good idea to keep track of any relevant PubmedID or DOI for future reference.
Mixtral	How long does it usually take for file validation when uploading files?	7612	The processing of your dataset after upload to PRIDE can take up to 5 working days, although it may happen earlier than that. The initial assessment and validation of your files is included in this timeline.
Mixtral	I inadvertently entered the wrong species during the data submission using the PRIDE Submission Tool. How can I change that?	6734	To change the wrong species entered during your data submission using the PRIDE Submission Tool, you must contact the PRIDE support team (pride-support@ebi.ac.uk) and provide them with all necessary details. The support team will assist you in updating the incorrect species information in your dataset.
Mixtral	How to provide the reviewer account to others to access the private dataset files before publication? 	4590	The reviewer account for accessing private dataset files before publication is created during the submission process. The account details cannot be shared directly with others. Instead, the original submitter can include the reviewer account information in their letter to the editor or in the manuscript itself for use during the review process.
Mixtral	Can I delete my project after publication?	5672	No, once a project is published on PRIDE, it cannot be deleted. However, you can modify the metadata or submit annotations before publication using the PRIDE Submission Tool.
Mixtral	Can I see which submissions I made in the past	7781	Yes, you can view your past submissions in your PRIDE user account. Once you have logged in, you can access a list of your previous submissions under the "My Submissions" tab. Each submission will include the title, accession number, and submission date, among other details.
